customer_id,loan_type_id,loan_amount,interest_rate,tenure_months,emi_amount,loan_start_date,loan_end_date,default_flag
3,1,2368358,12.89,12,197363.17,2018-12-05,2019-11-30,False
10,1,843804,10.84,60,14063.4,2022-08-01,2027-07-06,False
5,4,728967,12.95,12,60747.25,2019-08-13,2020-08-07,False
8,4,4717213,7.21,180,26206.74,2017-10-21,2032-08-03,False
8,1,139928,13.84,360,388.69,2024-12-23,2054-07-19,True
3,4,3843780,14.02,12,320315.0,2024-09-01,2025-08-27,False
10,3,3956695,9.5,180,21981.64,2026-01-08,2040-10-21,False
1,4,1123504,10.45,360,3120.84,2021-04-19,2050-11-13,False
2,2,3343123,15.7,48,69648.4,2018-09-29,2022-09-08,False
9,3,2751830,15.06,360,7643.97,2019-02-23,2048-09-18,False
4,5,4982572,14.74,120,41521.43,2024-09-10,2034-07-20,False
6,1,3489885,8.93,48,72705.94,2021-05-13,2025-04-22,False
8,1,4456323,10.89,84,53051.46,2023-07-24,2030-06-17,True
1,3,297224,15.49,36,8256.22,2017-10-21,2020-10-05,False
8,2,4703908,13.13,180,26132.82,2019-12-29,2034-10-11,False
9,5,786799,8.9,36,21855.53,2025-03-05,2028-02-18,False
10,4,1698094,11.08,120,14150.78,2021-05-13,2031-03-22,False
5,3,4966190,14.7,84,59121.31,2019-02-23,2026-01-17,False
4,1,3228470,10.07,36,89679.72,2022-10-25,2025-10-09,False
4,3,955715,7.44,180,5309.53,2024-05-22,2039-03-05,False
10,5,1647766,8.58,84,19616.26,2020-06-08,2027-05-03,False
3,5,2213721,14.7,180,12298.45,2020-01-16,2034-10-29,False
6,5,1932806,10.94,36,53689.06,2017-11-12,2020-10-27,False
4,5,2092825,15.9,48,43600.52,2022-11-21,2026-10-31,False
3,2,1475331,12.36,48,30736.06,2025-02-13,2029-01-23,True
8,2,4290044,8.29,24,178751.83,2025-12-29,2027-12-19,False
2,1,3613895,12.36,240,15057.9,2017-12-29,2037-09-15,True
6,3,3839846,11.62,60,63997.43,2022-02-21,2027-01-26,False
4,5,3309619,7.16,36,91933.86,2018-03-03,2021-02-15,False
5,2,2097532,12.88,24,87397.17,2019-02-06,2021-01-26,False
8,5,4642895,7.6,84,55272.56,2025-07-14,2032-06-07,False
6,2,2333255,15.18,180,12962.53,2019-08-23,2034-06-05,False
10,2,1379569,7.69,36,38321.36,2018-09-22,2021-09-06,False
4,1,361644,9.26,180,2009.13,2024-04-21,2039-02-02,False
10,4,4450481,14.71,36,123624.47,2019-10-30,2022-10-14,False
1,4,2456524,8.22,120,20471.03,2018-03-24,2028-01-31,False
6,2,1713424,13.22,120,14278.53,2017-10-11,2027-08-20,False
3,3,4222277,13.05,36,117285.47,2021-04-13,2024-03-28,False
7,1,3186716,8.13,84,37937.1,2016-11-11,2023-10-06,False
10,2,4394748,15.84,24,183114.5,2023-05-16,2025-05-05,False
9,4,1480239,11.32,120,12335.33,2024-06-30,2034-05-09,False
3,1,570557,8.26,12,47546.42,2019-11-15,2020-11-09,False
2,3,4955873,12.84,24,206494.71,2022-03-05,2024-02-23,False
6,4,603851,14.06,84,7188.7,2017-07-29,2024-06-22,False
6,5,3125089,10.95,120,26042.41,2024-02-28,2034-01-06,False
3,5,1095820,15.64,84,13045.48,2017-08-25,2024-07-19,False
9,1,1866291,15.91,84,22217.75,2019-01-03,2025-11-27,False
9,1,4654419,11.83,24,193934.12,2022-05-09,2024-04-28,False
2,1,3399363,7.12,360,9442.67,2021-11-19,2051-06-15,True
1,4,910436,10.03,36,25289.89,2021-01-19,2024-01-04,False
5,4,1065368,14.31,360,2959.36,2020-03-16,2049-10-10,False
1,4,1784218,13.43,360,4956.16,2018-03-10,2047-10-04,True
6,5,717453,10.67,60,11957.55,2023-02-25,2028-01-30,False
1,3,1754805,14.96,36,48744.58,2023-02-01,2026-01-16,False
7,1,3946179,10.56,12,328848.25,2018-05-14,2019-05-09,False
5,3,1378105,13.07,24,57421.04,2026-02-24,2028-02-14,False
8,2,1266333,13.01,12,105527.75,2020-12-21,2021-12-16,False
4,5,3855634,14.6,120,32130.28,2026-06-02,2036-04-10,False
1,1,59378,7.8,180,329.88,2025-06-23,2040-04-05,False
2,4,2225523,11.0,24,92730.12,2019-08-23,2021-08-12,False
6,5,1123304,8.91,36,31202.89,2021-04-12,2024-03-27,False
1,1,4747454,13.52,60,79124.23,2023-04-25,2028-03-29,False
2,2,1113478,12.7,84,13255.69,2023-05-24,2030-04-17,True
4,1,3496140,14.19,360,9711.5,2024-04-16,2053-11-10,False
2,4,399243,7.32,240,1663.51,2025-06-21,2045-03-08,False
8,3,2292954,13.25,84,27297.07,2018-09-15,2025-08-09,False
1,3,2840293,8.56,240,11834.55,2020-03-13,2039-11-29,False
2,4,1305401,11.97,24,54391.71,2020-05-07,2022-04-27,True
10,4,2941975,10.41,48,61291.15,2017-03-13,2021-02-20,False
6,1,67855,15.9,180,376.97,2019-01-28,2033-11-10,False
6,3,3917303,14.49,360,10881.4,2026-04-09,2055-11-03,False
9,3,128925,11.81,60,2148.75,2023-09-15,2028-08-19,False
7,2,4885568,15.06,180,27142.04,2019-05-31,2034-03-13,True
3,4,2162503,10.97,24,90104.29,2017-06-21,2019-06-11,True
10,1,4309478,14.89,360,11970.77,2017-10-10,2047-05-06,False
6,5,1231282,7.32,84,14658.12,2025-07-30,2032-06-23,False
5,4,3134870,13.85,240,13061.96,2019-08-27,2039-05-14,False
9,3,2307359,8.49,360,6409.33,2025-07-02,2055-01-26,False
6,5,2552478,8.5,24,106353.25,2026-03-07,2028-02-25,False
4,4,506229,9.09,240,2109.29,2022-02-27,2041-11-14,False
8,1,3443013,8.03,120,28691.78,2021-09-16,2031-07-26,False
6,2,710213,14.79,36,19728.14,2026-02-15,2029-01-30,False
7,5,2450558,12.42,84,29173.31,2019-02-15,2026-01-09,False
7,5,4843770,11.86,36,134549.17,2026-06-03,2029-05-18,False
8,4,4201799,7.25,180,23343.33,2026-03-01,2040-12-12,False
7,1,3458802,9.3,120,28823.35,2024-12-06,2034-10-15,False
6,4,3379363,9.86,36,93871.19,2023-09-16,2026-08-31,False
4,4,157186,7.55,180,873.26,2021-05-04,2036-02-15,False
8,3,2608642,9.97,120,21738.68,2020-02-17,2029-12-26,False
5,3,488353,10.22,120,4069.61,2018-03-15,2028-01-22,False
6,2,4050086,8.55,48,84376.79,2022-04-16,2026-03-26,False
7,2,3061494,12.99,180,17008.3,2019-07-11,2034-04-23,True
3,1,3332136,12.13,120,27767.8,2018-02-18,2027-12-28,False
9,1,1834469,7.4,240,7643.62,2023-11-18,2043-08-05,False
2,4,4070765,14.19,60,67846.08,2019-08-01,2024-07-05,True
4,4,3836415,10.43,360,10656.71,2021-12-26,2051-07-22,False
3,1,1832064,14.09,120,15267.2,2018-04-09,2028-02-16,False
9,4,623675,10.51,180,3464.86,2023-06-12,2038-03-25,False
8,3,3813439,7.54,120,31778.66,2020-06-17,2030-04-26,False
6,2,706429,9.88,60,11773.82,2021-09-10,2026-08-15,False
10,4,4495602,8.44,24,187316.75,2024-09-08,2026-08-29,False
3,4,3371255,15.32,240,14046.9,2023-05-02,2043-01-17,False
1,5,4382976,12.47,360,12174.93,2022-11-01,2052-05-27,False
9,5,909658,11.45,120,7580.48,2017-07-15,2027-05-24,False
6,1,4734656,8.73,12,394554.67,2022-12-20,2023-12-15,True
2,5,4004267,11.18,120,33368.89,2025-10-09,2035-08-18,False
3,3,462705,12.76,180,2570.58,2023-10-15,2038-07-28,True
9,5,1107740,8.43,120,9231.17,2021-03-06,2031-01-13,False
3,4,3423023,10.73,48,71312.98,2020-03-06,2024-02-14,False
2,1,3990941,14.28,360,11085.95,2022-08-02,2052-02-26,False
6,3,3792822,7.28,24,158034.25,2020-11-09,2022-10-30,False
6,2,4302933,10.22,24,179288.88,2023-06-01,2025-05-21,False
2,5,2408295,13.48,240,10034.56,2022-09-28,2042-06-15,False
7,1,1839666,9.64,360,5110.18,2023-02-08,2052-09-03,False
9,4,3702525,7.04,36,102847.92,2018-05-26,2021-05-10,False
3,5,4875616,13.48,180,27086.76,2017-05-13,2032-02-24,False
2,3,1074068,10.46,180,5967.04,2023-02-09,2037-11-22,False
4,2,439678,10.1,48,9159.96,2019-11-19,2023-10-29,False
2,3,1172360,8.1,360,3256.56,2017-06-26,2047-01-20,False
5,3,3542863,7.03,12,295238.58,2024-02-07,2025-02-01,True
6,1,2642473,8.26,12,220206.08,2020-06-29,2021-06-24,False
6,1,2504932,10.22,120,20874.43,2018-01-20,2027-11-29,False
5,5,378031,9.95,60,6300.52,2023-10-08,2028-09-11,False
9,3,1442767,12.88,36,40076.86,2025-10-06,2028-09-20,False
6,5,2925192,11.61,120,24376.6,2018-09-01,2028-07-10,False
10,1,1482625,14.15,36,41184.03,2020-05-11,2023-04-26,False
2,3,3106710,10.71,12,258892.5,2019-09-25,2020-09-19,False
8,3,2318265,11.45,60,38637.75,2017-10-27,2022-10-01,False
5,4,1470204,13.06,12,122517.0,2023-02-11,2024-02-06,False
5,2,304688,7.02,12,25390.67,2019-09-16,2020-09-10,False
10,5,1044242,10.32,240,4351.01,2021-05-07,2041-01-22,False
10,5,936143,7.39,120,7801.19,2019-01-17,2028-11-25,False
4,2,2891662,15.19,24,120485.92,2025-06-10,2027-05-31,False
9,1,1463745,15.82,36,40659.58,2022-04-21,2025-04-05,False
2,5,4601620,8.71,48,95867.08,2017-11-22,2021-11-01,False
6,3,3597320,12.59,60,59955.33,2020-05-22,2025-04-26,False
6,2,4689684,12.21,240,19540.35,2021-07-17,2041-04-03,False
6,3,4481153,12.51,240,18671.47,2018-08-02,2038-04-19,False
9,5,4830400,13.36,48,100633.33,2020-04-06,2024-03-16,False
2,3,3844827,12.46,36,106800.75,2022-04-28,2025-04-12,False
7,1,747646,12.43,60,12460.77,2023-06-27,2028-05-31,False
8,3,4314953,10.3,48,89894.85,2018-03-15,2022-02-22,False
4,2,2431180,9.68,12,202598.33,2023-03-07,2024-03-01,False
4,1,2244411,9.66,120,18703.42,2020-06-27,2030-05-06,True
5,5,4699852,14.9,12,391654.33,2023-01-24,2024-01-19,False
1,1,4169382,15.07,360,11581.62,2018-07-24,2048-02-17,False
9,3,3924956,9.69,48,81769.92,2022-04-16,2026-03-26,False
6,5,3965026,13.58,360,11013.96,2017-09-30,2047-04-26,False
8,3,2411454,15.85,36,66984.83,2019-06-03,2022-05-18,False
5,5,1868404,7.41,24,77850.17,2019-03-12,2021-03-01,False
7,2,4664130,9.59,120,38867.75,2025-02-19,2034-12-29,True
4,2,3157067,7.82,36,87696.31,2024-10-10,2027-09-25,False
4,1,2355203,13.14,84,28038.13,2020-01-18,2026-12-12,False
3,3,3737227,9.43,180,20762.37,2023-06-07,2038-03-20,False
8,5,4442463,11.38,60,74041.05,2021-04-07,2026-03-12,False
4,5,1403018,15.0,60,23383.63,2021-09-23,2026-08-28,False
4,4,3565457,13.94,24,148560.71,2024-08-30,2026-08-20,False
2,2,1701981,9.92,84,20261.68,2017-04-28,2024-03-22,True
10,2,1575914,9.75,12,131326.17,2023-07-02,2024-06-26,False
3,5,2509245,8.12,12,209103.75,2018-04-30,2019-04-25,False
9,3,1636730,7.94,12,136394.17,2025-12-07,2026-12-02,False
6,4,4756433,11.23,48,99092.35,2020-11-13,2024-10-23,False
1,3,1252735,10.67,180,6959.64,2017-06-28,2032-04-10,False
9,2,1202248,14.05,180,6679.16,2020-08-03,2035-05-17,False
5,4,2573143,14.26,84,30632.65,2021-11-10,2028-10-04,False
5,4,2615899,11.4,12,217991.58,2023-03-16,2024-03-10,True
10,3,2052218,10.59,60,34203.63,2016-08-09,2021-07-14,False
8,4,3056036,7.75,24,127334.83,2017-10-27,2019-10-17,False
3,1,2371750,9.94,36,65881.94,2022-01-11,2024-12-26,False
8,2,3321793,15.13,240,13840.8,2023-10-02,2043-06-19,False
5,3,4525596,9.5,36,125711.0,2025-05-31,2028-05-15,False
3,4,364052,13.27,24,15168.83,2018-08-22,2020-08-11,False
8,5,1073481,10.63,60,17891.35,2019-06-18,2024-05-22,True
8,1,4585376,8.31,180,25474.31,2017-12-22,2032-10-04,False
9,3,3235498,13.48,240,13481.24,2020-11-11,2040-07-29,False
6,2,950161,15.27,36,26393.36,2019-05-18,2022-05-02,False
7,4,1363054,8.63,24,56793.92,2023-12-19,2025-12-08,True
9,1,955081,7.56,60,15918.02,2025-10-14,2030-09-18,False
2,3,4461253,9.44,36,123923.69,2017-07-07,2020-06-21,False
4,2,1216695,8.7,24,50695.62,2022-10-07,2024-09-26,False
3,5,1306549,11.59,180,7258.61,2021-09-23,2036-07-06,False
7,5,4022099,15.45,36,111724.97,2024-03-24,2027-03-09,False
2,4,3367413,9.8,120,28061.78,2026-05-31,2036-04-08,False
7,1,4257138,12.05,84,50680.21,2024-06-09,2031-05-04,False
6,5,1434133,10.3,360,3983.7,2021-08-27,2051-03-23,False
7,5,3949337,15.67,60,65822.28,2022-09-10,2027-08-15,False
9,2,3477025,13.65,48,72438.02,2019-03-04,2023-02-11,False
6,4,1889000,10.51,84,22488.1,2018-06-17,2025-05-11,False
4,5,2227905,8.05,24,92829.38,2023-12-09,2025-11-28,True
6,2,1006026,13.22,24,41917.75,2025-09-12,2027-09-02,False
2,4,4397188,9.64,360,12214.41,2020-06-23,2050-01-17,False
6,2,1471476,12.97,24,61311.5,2019-04-25,2021-04-14,False
7,2,894072,9.02,180,4967.07,2023-02-07,2037-11-20,False
2,3,1366536,14.54,60,22775.6,2022-03-18,2027-02-20,False
1,3,2005887,15.96,36,55719.08,2017-04-16,2020-03-31,False
1,1,2247875,13.57,360,6244.1,2018-03-11,2047-10-05,False
2,5,4781230,14.3,84,56919.4,2022-10-22,2029-09-15,False
2,1,2801740,7.11,360,7782.61,2024-02-26,2053-09-21,False
9,5,3061829,15.45,84,36450.35,2021-11-26,2028-10-20,False
1,4,2055178,7.31,120,17126.48,2026-02-23,2036-01-02,False
4,3,4921574,13.42,24,205065.58,2021-06-21,2023-06-11,False
7,5,3305595,10.2,48,68866.56,2025-04-02,2029-03-12,False
10,5,2341465,15.04,180,13008.14,2017-12-26,2032-10-08,False
8,4,801831,15.33,24,33409.62,2020-04-18,2022-04-08,False
6,3,3523796,14.13,84,41949.95,2021-03-26,2028-02-18,False
10,3,105231,10.51,60,1753.85,2017-08-16,2022-07-21,False
6,5,2299945,8.57,12,191662.08,2021-12-24,2022-12-19,True
2,4,3702420,8.59,240,15426.75,2022-07-16,2042-04-02,True
4,4,4452476,12.16,360,12367.99,2023-04-11,2052-11-04,False
5,4,2137743,9.19,24,89072.62,2025-02-11,2027-02-01,False
9,2,1266290,7.35,360,3517.47,2020-11-14,2050-06-10,False
2,1,2341020,15.39,84,27869.29,2026-05-24,2033-04-17,False
2,5,2271256,7.53,84,27038.76,2021-10-12,2028-09-05,False
1,2,3761481,8.13,36,104485.58,2023-10-21,2026-10-05,False
6,2,1595829,10.56,36,44328.58,2023-03-05,2026-02-17,False
3,1,2153030,9.66,84,25631.31,2021-05-17,2028-04-10,True
5,5,4870903,7.8,360,13530.29,2018-01-02,2047-07-29,False
4,1,2703721,13.91,24,112655.04,2021-11-07,2023-10-28,False
7,2,1549903,13.99,84,18451.23,2022-07-31,2029-06-24,False
5,3,851111,9.99,24,35462.96,2019-11-03,2021-10-23,False
3,4,649588,13.79,12,54132.33,2021-12-16,2022-12-11,False
5,5,3085925,7.63,24,128580.21,2025-10-08,2027-09-28,False
6,1,3886643,14.4,84,46269.56,2025-07-24,2032-06-17,False
5,2,3866581,13.63,240,16110.75,2023-01-26,2042-10-13,True
10,5,4866181,10.28,48,101378.77,2022-11-27,2026-11-06,False
10,3,3154344,11.23,360,8762.07,2019-09-24,2049-04-19,False
4,4,2264214,10.16,12,188684.5,2016-10-29,2017-10-24,False
6,1,1019225,7.54,120,8493.54,2018-12-22,2028-10-30,False
5,2,1718469,13.35,48,35801.44,2024-06-26,2028-06-05,False
4,5,2356041,10.76,48,49084.19,2023-08-18,2027-07-28,False
7,1,2032381,8.57,240,8468.25,2021-03-03,2040-11-18,True
9,3,4478705,10.97,36,124408.47,2018-04-14,2021-03-29,False
10,2,3745179,8.02,360,10403.27,2024-01-13,2053-08-08,False
9,5,1271081,7.8,12,105923.42,2018-11-06,2019-11-01,False
10,4,3944612,9.98,36,109572.56,2022-07-24,2025-07-08,False
9,1,3639701,12.57,12,303308.42,2018-05-07,2019-05-02,False
10,5,1414631,8.73,24,58942.96,2025-10-03,2027-09-23,False
8,4,4952591,8.85,60,82543.18,2023-05-26,2028-04-29,False
6,3,702084,7.22,120,5850.7,2019-03-01,2029-01-07,False
1,2,4768988,12.43,60,79483.13,2018-12-16,2023-11-20,False
7,1,2068219,11.15,24,86175.79,2024-01-04,2025-12-24,False
10,4,4717997,8.33,240,19658.32,2018-07-03,2038-03-20,False
7,1,4902645,11.39,60,81710.75,2024-05-13,2029-04-17,False
10,1,2706735,7.74,240,11278.06,2023-10-29,2043-07-16,False
6,3,4250814,11.69,36,118078.17,2022-07-22,2025-07-06,True
10,3,3795462,10.72,84,45184.07,2018-07-23,2025-06-16,False
10,2,4239796,7.64,12,353316.33,2024-07-31,2025-07-26,False
1,5,4820182,11.03,24,200840.92,2021-08-11,2023-08-01,False
6,1,3268341,8.09,180,18157.45,2019-12-30,2034-10-12,False
5,5,3369019,7.58,36,93583.86,2022-05-20,2025-05-04,False
4,2,1532765,10.01,60,25546.08,2025-08-11,2030-07-16,False
7,1,3091707,7.37,24,128821.12,2021-01-19,2023-01-09,False
10,5,4552429,12.3,12,379369.08,2021-08-28,2022-08-23,False
3,1,3916538,7.35,60,65275.63,2020-03-26,2025-02-28,False
5,5,3483274,11.12,24,145136.42,2022-01-28,2024-01-18,False
10,1,3483551,15.02,12,290295.92,2020-04-04,2021-03-30,False
8,2,1944208,8.17,12,162017.33,2023-09-07,2024-09-01,True
6,2,717984,8.33,120,5983.2,2017-10-29,2027-09-07,False
4,4,3563499,7.76,360,9898.61,2021-05-25,2050-12-19,False
8,1,4235858,14.55,36,117662.72,2020-10-19,2023-10-04,False
4,4,69290,15.89,180,384.94,2023-07-22,2038-05-04,False
10,5,2180919,14.09,48,45435.81,2022-10-21,2026-09-30,False
4,2,3553974,13.31,60,59232.9,2023-01-26,2027-12-31,False
1,2,4855297,9.17,360,13486.94,2022-05-29,2051-12-23,False
3,5,209209,7.8,60,3486.82,2018-01-26,2022-12-31,False
9,2,581255,14.44,60,9687.58,2016-07-13,2021-06-17,False
6,5,119741,11.07,240,498.92,2022-07-23,2042-04-09,False
6,3,196041,13.72,240,816.84,2026-01-06,2045-09-23,False
7,2,137168,8.72,48,2857.67,2019-04-07,2023-03-17,False
6,2,3423582,10.76,36,95099.5,2025-11-13,2028-10-28,False
3,1,3036473,7.03,24,126519.71,2023-12-02,2025-11-21,False
4,3,593500,13.93,12,49458.33,2026-03-31,2027-03-26,True
3,2,2391367,15.28,36,66426.86,2017-05-10,2020-04-24,False
4,2,2841331,7.96,60,47355.52,2019-11-16,2024-10-20,False
6,5,4174396,10.35,12,347866.33,2026-02-11,2027-02-06,False
5,3,687285,10.66,240,2863.69,2019-11-18,2039-08-05,False
9,3,1339796,8.91,84,15949.95,2019-08-14,2026-07-08,False
5,1,2211822,12.86,60,36863.7,2019-10-07,2024-09-10,False
1,5,4976029,15.45,180,27644.61,2021-10-29,2036-08-11,False
7,1,2243401,10.59,240,9347.5,2023-01-19,2042-10-06,False
3,5,3325118,15.18,60,55418.63,2021-07-24,2026-06-28,False
5,2,463204,13.11,36,12866.78,2022-06-14,2025-05-29,True
6,5,1695101,8.91,12,141258.42,2025-01-02,2025-12-28,True
2,1,4810501,7.3,360,13362.5,2025-12-30,2055-07-26,False
5,3,2653839,10.05,24,110576.62,2017-09-11,2019-09-01,False
6,3,922204,13.17,36,25616.78,2022-01-03,2024-12-18,False
7,5,3863792,15.27,120,32198.27,2020-11-21,2030-09-30,False
7,2,745801,11.48,24,31075.04,2025-05-11,2027-05-01,False
6,3,4872915,7.41,84,58010.89,2023-03-06,2030-01-28,False
10,1,3160587,14.81,36,87794.08,2017-12-15,2020-11-29,False
6,3,3625348,14.25,12,302112.33,2017-05-27,2018-05-22,False
5,2,3677764,13.65,60,61296.07,2026-01-24,2030-12-29,False
4,5,2707807,12.73,36,75216.86,2017-10-12,2020-09-26,False
6,1,4858356,12.87,60,80972.6,2023-02-16,2028-01-21,False
1,5,450820,12.86,48,9392.08,2019-08-14,2023-07-24,False
10,2,3527170,12.35,12,293930.83,2025-08-03,2026-07-29,False
1,2,1623290,13.51,12,135274.17,2023-01-28,2024-01-23,False
3,3,2149091,14.32,360,5969.7,2016-10-31,2046-05-27,False
10,3,1685890,7.73,24,70245.42,2020-02-01,2022-01-21,True
7,2,125311,10.03,240,522.13,2020-05-28,2040-02-13,False
4,5,788427,12.13,60,13140.45,2018-01-15,2022-12-20,False
3,1,3368551,12.94,84,40101.8,2023-06-06,2030-04-30,False
10,3,3409289,12.26,48,71026.85,2024-12-15,2028-11-24,True
2,2,1251503,10.53,120,10429.19,2017-05-17,2027-03-26,False
9,5,2935265,12.47,180,16307.03,2019-07-08,2034-04-20,False
7,4,2606564,11.79,48,54303.42,2021-09-18,2025-08-28,False
10,4,891630,11.56,24,37151.25,2018-07-12,2020-07-01,False
5,3,450625,15.67,24,18776.04,2018-07-09,2020-06-28,False
10,5,4068401,15.22,360,11301.11,2018-09-10,2048-04-05,False
4,5,2430260,8.99,120,20252.17,2019-11-11,2029-09-19,False
7,4,3904657,8.0,84,46484.01,2023-11-15,2030-10-09,False
8,3,4119352,8.3,24,171639.67,2018-12-25,2020-12-14,False
4,3,1466964,11.11,36,40749.0,2018-09-15,2021-08-30,False
1,2,2020276,9.87,180,11223.76,2026-06-13,2041-03-26,False
8,1,3422004,9.11,360,9505.57,2017-02-03,2046-08-30,False
7,4,1582787,12.28,360,4396.63,2021-06-27,2051-01-21,True
7,4,2707756,11.61,24,112823.17,2026-06-14,2028-06-03,False
2,3,418802,7.2,84,4985.74,2018-11-01,2025-09-25,False
9,3,3875648,14.06,36,107656.89,2025-08-17,2028-08-01,False
7,4,4367038,8.2,36,121306.61,2016-10-11,2019-09-26,False
10,2,4194279,15.35,24,174761.62,2025-04-26,2027-04-16,False
10,5,4366601,8.81,120,36388.34,2022-01-27,2031-12-06,False
3,3,4242648,13.03,24,176777.0,2018-10-28,2020-10-17,False
4,2,833671,11.44,48,17368.15,2024-02-21,2028-01-31,False
1,5,1097107,13.75,84,13060.8,2026-04-14,2033-03-08,False
5,3,4631995,9.07,12,385999.58,2025-10-03,2026-09-28,False
2,3,3383047,8.25,12,281920.58,2019-12-24,2020-12-18,False
7,5,449634,15.92,60,7493.9,2020-07-30,2025-07-04,False
7,3,3240925,13.16,84,38582.44,2026-04-10,2033-03-04,False
3,2,4544712,13.62,60,75745.2,2024-11-01,2029-10-06,False
8,2,4477853,13.66,60,74630.88,2026-03-12,2031-02-14,False
1,1,1930742,8.94,12,160895.17,2023-09-11,2024-09-05,False
1,2,2794949,12.17,60,46582.48,2022-02-19,2027-01-24,True
8,1,2975161,14.77,84,35418.58,2019-01-15,2025-12-09,False
5,2,179806,13.74,180,998.92,2026-04-14,2041-01-25,False
5,2,4443241,10.89,240,18513.5,2019-10-15,2039-07-02,False
4,4,951013,8.37,360,2641.7,2018-12-11,2048-07-06,False
2,4,4413709,8.66,84,52544.15,2024-11-15,2031-10-10,False
3,5,4248622,10.85,120,35405.18,2018-10-09,2028-08-17,False
1,5,4323755,12.42,360,12010.43,2024-06-23,2054-01-17,False
1,1,4136785,11.19,60,68946.42,2019-01-23,2023-12-28,False
5,1,3126546,7.43,48,65136.38,2018-11-20,2022-10-30,False
8,5,3213604,13.03,360,8926.68,2025-03-12,2054-10-06,False
6,2,1920356,12.2,240,8001.48,2021-10-07,2041-06-24,False
1,3,991614,10.86,360,2754.48,2025-07-06,2055-01-30,False
1,1,602691,9.02,84,7174.89,2024-08-14,2031-07-09,False
6,4,2673488,11.27,24,111395.33,2020-08-16,2022-08-06,False
8,4,2223505,8.4,24,92646.04,2016-11-23,2018-11-13,False
4,2,1726814,9.95,12,143901.17,2019-07-03,2020-06-27,False
6,4,1947776,13.04,48,40578.67,2019-01-11,2022-12-21,False
9,4,2075461,10.13,180,11530.34,2020-09-17,2035-07-01,False
9,2,1435478,12.47,24,59811.58,2020-04-13,2022-04-03,True
10,2,3716903,14.77,36,103247.31,2020-06-30,2023-06-15,False
8,5,980597,10.53,60,16343.28,2024-01-02,2028-12-06,False
6,1,1434748,8.07,120,11956.23,2017-06-29,2027-05-08,False
4,3,1861653,8.76,60,31027.55,2017-04-18,2022-03-23,False
6,5,437951,7.58,360,1216.53,2019-07-02,2049-01-25,False
8,2,3034542,15.26,36,84292.83,2023-09-22,2026-09-06,False
8,5,1392408,13.28,180,7735.6,2026-02-07,2040-11-20,False
10,5,3227470,15.76,48,67238.96,2017-10-31,2021-10-10,False
9,3,4844349,7.49,180,26913.05,2024-10-07,2039-07-21,False
2,1,1789473,7.34,240,7456.14,2023-05-23,2043-02-07,False
1,4,1662200,15.55,12,138516.67,2021-02-02,2022-01-28,False
1,2,3863721,14.59,12,321976.75,2023-02-23,2024-02-18,False
2,1,2771526,13.47,84,32994.36,2023-12-21,2030-11-14,False
3,4,2851961,7.43,48,59415.85,2020-02-20,2024-01-30,False
7,4,662174,15.03,12,55181.17,2019-10-22,2020-10-16,False
5,4,3468480,15.63,84,41291.43,2016-10-27,2023-09-21,False
